"2724"," أخبرنا أبو عاصم عن ابن عجلان عن أبيه عن أبي هريرة عن النبي صلى الله عليه وسلم قال أهون الناس عذابا من له نعلان يغلي منهما دماغه "
"2725"," أخبرنا حجاج بن منهال حدثنا حماد بن سلمة عن عمار بن أبي عمار عن أبي هريرة أن رسول الله صلى الله عليه وسلم قال يلقى في النار أهلها وتقول { هل من مزيد } { هل من مزيد } ثلاثا حتى يأتيها ربها فيضع قدمه عليها فتزوى وتقول قط قط قط "
"2726"," أخبرنا يزيد بن هارون أخبرنا عاصم عن مورق العجلي قال قال عمر بن الخطاب تعلموا الفرائض واللحن والسنن كما تعلمون القرآن "
"2727"," حدثنا محمد بن يوسف حدثنا سفيان عن الأعمش عن إبراهيم قال قال عمر تعلموا الفرائض فإنها من دينكم "
"2728"," حدثنا محمد بن عيسى حدثنا يوسف الماجشون قال قال ابن شهاب لو هلك عثمان وزيد في بعض الزمان لهلك علم الفرائض لقد أتى على الناس زمان وما يعلمها غيرهما "
"2729"," حدثنا أبو نعيم حدثنا المسعودي عن القاسم قال قال عبد الله تعلموا القرآن والفرائض فإنه يوشك أن يفتقر الرجل إلى علم كان يعلمه أو يبقى في قوم لا يعلمون "
"2730"," حدثنا أبو نعيم حدثنا زياد بن أبي مسلم عن أبي الخليل قال قال أبو موسى من علم القرآن ولم يعلم الفرائض فإن مثله مثل البرنس لا وجه له أو ليس له وجه "
"2731"," حدثنا أحمد بن عبد الله حدثنا أبو شهاب عن الأعمش عن إبراهيم قال قلت لعلقمة ما أدري ما أسألك عنه قال أمت جيرانك "
"2732"," حدثنا أبو نعيم حدثنا محمد بن طلحة عن القاسم بن الوليد الهمداني عن عبد الله بن مسعود قال تعلموا الفرائض والطلاق والحج فإنه من دينكم "
"2733"," حدثنا سليمان بن حرب حدثنا حماد بن زيد عن كثير عن الحسن قال كانوا يرغبون في تعليم القرآن والفرائض والمناسك "
"2734"," أخبرنا محمد بن يوسف عن سفيان عن أبي إسحق عن أبي عبيدة عن عبد الله قال من قرأ القرآن فليتعلم الفرائض فإن لقيه أعرابي قال يا مهاجر أتقرأ القرآن فإن قال نعم قال تفرض فإن قال نعم فهو زيادة وخير وإن قال لا قال فما فضلك علي يا مهاجر "
"2735"," حدثنا عبد الله بن سعيد حدثنا عقبة بن خالد عن الأعمش عن مسلم قال سألنا مسروقا كانت عائشة تحسن الفرائض قال والذي لا إله غيره لقد رأيت الأكابر من أصحاب محمد يسألونها عن الفرائض "
"2736"," أخبرنا سعيد بن عامر عن شعبة عن عاصم عن أبي عثمان عن سعد بن أبي وقاص وعن أبي بكرة قال شعبة هذا أول من رمى بسهم في سبيل الله وهذا تدلى من حصن الطائف إلى رسول الله صلى الله عليه وسلم إنهما حدثا أن رسول الله صلى الله عليه وسلم قال من ادعى إلى غير أبيه وهو يعلم أنه غير أبيه فالجنة عليه حرام "
"2737"," حدثنا محمد بن يوسف حدثنا سفيان عن الأعمش عن عبد الله بن مرة عن أبي معمر عن أبي بكر الصديق قال كفر بالله ادعاء إلى نسب لا يعرف وكفر بالله تبرؤ من نسب وإن دق حدثنا محمد بن يوسف حدثنا سفيان عن زكريا أبي يحيى قال سمعت أبا وائل يحدث عن ابن مسعود نحوا منه "
"2738"," حدثنا محمد بن العلاء حدثنا إسحق بن منصور السلولي عن جعفر الأحمر عن السري بن إسمعيل عن قيس بن أبي حازم قال أتيت النبي صلى الله عليه وسلم لأبايعه فجئت وقد قبض وأبو بكر قائم في مقامه فأطاب الثناء وأكثر البكاء فقال سمعت رسول الله صلى الله عليه وسلم يقول كفر بالله انتفاء من نسب وإن دق وادعاء نسب لا يعرف "
"2739"," حدثنا محمد بن يوسف حدثنا عبد الحميد بن بهرام عن شهر بن حوشب عن ابن عباس قال قال رسول الله صلى الله عليه وسلم أيما رجل ادعى إلى غير والده أو تولى غير مواليه الذين أعتقوه فإن عليه لعنة الله والملائكة والناس أجمعين إلى يوم القيامة لا يقبل منه صرف ولا عدل "
"2740"," أخبرنا يزيد بن هارون أخبرنا شريك عن الأعمش عن إبراهيم قال قال عبد الله كان عمر إذا سلك بنا طريقا وجدناه سهلا وإنه قال في زوج وأبوين للزوج النصف وللأم ثلث ما بقي "
"2741"," أخبرنا يزيد بن هارون حدثنا همام حدثنا يزيد الرشك قال سألت سعيد بن المسيب عن رجل ترك امرأته وأبويه فقال قسمها زيد بن ثابت من أربعة "
"2742"," حدثنا سعيد بن عامر عن شعبة عن أيوب عن أبي قلابة عن أبي المهلب أن عثمان بن عفان قال في امرأة وأبوين للمرأة الربع وللأم ثلث ما بقي "
"2743"," حدثنا حجاج بن منهال حدثنا حماد بن سلمة عن أيوب عن أبي قلابة عن أبي المهلب عن عثمان بن عفان أنه قال للمرأة الربع سهم من أربعة وللأم ثلث ما بقي سهم وللأب سهمان أخبرنا حجاج حدثنا حماد عن حجاج عن عمير بن سعيد أنه سأل الحارث الأعور عن امرأة وأبوين فقال مثل قول عثمان "
"2744"," حدثنا أبو نعيم حدثنا هشام عن قتادة عن سعيد بن المسيب عن زيد بن ثابت أنه قال في امرأة تركت زوجها وأبويها للزوج النصف وللأم ثلث ما بقي "
"2745"," أخبرنا عبيد الله بن موسى عن ابن أبي ليلى عن عامر الشعبي عن علي في امرأة وأبوين قال من أربعة للمرأة الربع وللأم ثلث ما بقي وما بقي فللأب "
"2746"," حدثنا محمد بن يوسف عن سفيان عن الأعمش ومنصور عن إبراهيم عن عبد الله قال كان عمر إذا سلك بنا طريقا اتبعناه فيه وجدناه سهلا وإنه قضى في امرأة وأبوين من أربعة فأعطى المرأة الربع والأم ثلث ما بقي والأب سهمين حدثنا محمد بن يوسف حدثنا سفيان عن عيسى عن الشعبي عن زيد بن ثابت مثل ذلك "
"2747"," أخبرنا محمد حدثنا سفيان عن أبيه عن المسيب بن رافع عن عبد الله قال كان يقول ما كان الله ليراني أن أفضل أما على أب "
"2748"," أخبرنا سعيد بن عامر أخبرنا شعبة عن الحكم عن عكرمة قال أرسل ابن عباس إلى زيد بن ثابت أتجد في كتاب الله للأم ثلث ما بقي فقال زيد إنما أنت رجل تقول برأيك وأنا رجل أقول برأيي "
"2749"," حدثنا حجاج بن منهال حدثنا حماد بن سلمة عن حجاج عن الشعبي وحجاج عن عطاء عن ابن عباس أنهما قالا في زوج وأبوين للزوج النصف وللأم ثلث جميع المال وما بقي فللأب "
"2750"," حدثنا حجاج بن منهال أخبرنا أبو عوانة عن الأعمش عن إبراهيم عن علي قال للأم ثلث جميع المال في امرأة وأبوين وفي زوج وأبوين "
"2751"," حدثنا محمد بن عيسى حدثنا ابن إدريس عن أبيه عن الفضيل بن عمرو عن إبراهيم قال خالف ابن عباس أهل القبلة في امرأة وأبوين جعل للأم الثلث من جميع المال "
"2752"," أخبرنا محمد بن يوسف عن سفيان الثوري عن أشعث بن أبي الشعثاء عن الأسود بن يزيد قال قضى معاذ بن جبل باليمن في بنت وأخت فأعطى البنت النصف والأخت النصف "
"2753"," أخبرنا محمد بن يوسف حدثنا سفيان عن الأعمش عن إبراهيم عن الأسود بن يزيد أن ابن الزبير كان لا يورث الأخت من الأب والأم مع البنت حتى حدثه الأسود أن معاذ بن جبل جعل للبنت النصف وللأخت النصف فقال أنت رسولي إلى عبد الله بن عتبة فأخبره بذاك وكان قاضيه بالكوفة "
"2754"," حدثنا بشر بن عمر قال سألت ابن أبي الزناد عن رجل ترك بنتا وأختا فقال لابنته النصف ولأخته ما بقي وقال أخبرني أبي عن خارجة بن زيد أن زيد بن ثابت كان يجعل الأخوات مع البنات عصبة لا يجعل لهن إلا ما بقي "
"2755"," حدثنا محمد بن يوسف حدثنا سفيان عن منصور والأعمش عن إبراهيم في زوج وأم وإخوة لأب وأم وإخوة لأم قال كان عمر وعبد الله وزيد يشركون وقال عمر لم يزدهم الأب إلا قربا "
"2756"," حدثنا محمد حدثنا سفيان عن أبي إسحق عن الحارث عن علي أنه كان لا يشرك "
"2757"," أخبرنا محمد حدثنا سفيان عن سليمان التيمي عن أبي مجلز أن عثمان كان يشرك وعلي كان لا يشرك "
"2758"," حدثنا محمد حدثنا سفيان عن ابن ذكوان أن زيدا كان يشرك "
"2759"," حدثنا محمد حدثنا سفيان عن عبد الملك بن عمير عن شريح أنه كان يشرك "
"2760"," حدثنا محمد بن الصلت حدثنا أبو شهاب عن الحجاج عن عبد الملك بن المغيرة عن سعيد بن فيروز عن أبيه أن عمر قال في المشركة لم يزدهم الأب إلا قربا "
"2761"," أخبرنا أبو نعيم حدثنا زهير عن أبي إسحق عن الحارث الأعور قال أتي عبد الله في فريضة بني عم أحدهم أخ لأم فقال المال أجمع لأخيه لأمه فأنزله بحساب أو بمنزلة الأخ من الأب والأم فلما قدم علي سألته عنها وأخبرته بقول عبد الله فقال يرحمه الله إن كان لفقيها أما أنا فلم أكن لأزيده على ما فرض الله له سهم السدس ثم يقاسمهم كرجل منهم "
"2762"," حدثنا محمد بن يوسف حدثنا سفيان عن أبي إسحق عن الحارث عن علي أنه أتي في ابني عم أحدهما أخ لأم فقيل لعلي إن ابن مسعود كان يعطيه المال كله فقال علي رضي الله عنه إن كان لفقيها ولو كنت أنا أعطيته السدس وما بقي كان بينهم "
"2763"," حدثنا محمد بن يوسف حدثنا سفيان الثوري عن أبي قيس الأودي عن هزيل بن شرحبيل قال جاء رجل إلى أبي موسى الأشعري وإلى سلمان بن ربيعة فسألهما عن بنت وبنت ابن وأخت لأم وأب فقالا للابنة النصف وما بقي فللأخت وأت ابن مسعود فإنه سيتابعنا فجاء الرجل إلى عبد الله فسأله عن ذلك فقال لقد ضللت إذا وما أنا من المهتدين وإني أقضي بما قضى به رسول الله صلى الله عليه وسلم للابنة النصف ولابنة الابن السدس وما بقي فللأخت "
"2764"," أخبرنا أحمد بن عبد الله حدثنا أبو شهاب عن الأعمش عن مسلم عن مسروق عن عبد الله أنه كان يقول في أخوات لأب وأم وإخوة وأخوات لأب قال للأخوات للأب والأم الثلثان وما بقي فللذكور دون الإناث فقدم مسروق المدينة فسمع قول زيد فيها فأعجبه فقال له بعض أصحابه أتترك قول عبد الله فقال إني أتيت المدينة فوجدت زيد بن ثابت من الراسخين في العلم قال أحمد فقلت لأبي شهاب وكيف قال زيد فيها قال شرك بينهم "
"2765"," حدثنا سعيد بن المغيرة عن عيسى بن يونس عن إسمعيل قال ذكرنا عند حكيم بن جابر أن ابن مسعود قال في أخوات لأب وأم وإخوة وأخوات لأب أنه كان يعطي للأخوات من الأب والأم الثلثين وما بقي فللذكور دون الإناث فقال حكيم قال زيد بن ثابت هذا من عمل الجاهلية أن يرث الرجال دون النساء إن إخوتهن قد ردوا عليهن "
"2766"," حدثنا محمد بن يوسف حدثنا سفيان عن معبد بن خالد عن مسروق عن عائشة أنها كانت تشرك بين ابنتين وابنة ابن وابن ابن تعطي الابنتين الثلثين وما بقي فشريكهم وكان عبد الله لا يشرك يعطي الذكور دون الإناث وقال الأخوات بمنزلة البنات "
"2767"," أخبرنا محمد بن يوسف حدثنا سفيان عن أبي سهل عن الشعبي أن ابن مسعود كان يقول في بنت وبنات ابن وابن ابن إن كانت المقاسمة بينهم أقل من السدس أعطاهم السدس وإن كان أكثر من السدس أعطاهم السدس "
"2768"," حدثنا محمد حدثنا سفيان عن الأعمش عن إبراهيم عن مسروق أنه كان يشرك فقال له علقمة هل أحد منهم أثبت من عبد الله فقال لا ولكني رأيت زيد بن ثابت وأهل المدينة يشركون في ابنتين وبنت ابن وابن ابن وأختين "
"2769"," حدثنا محمد بن يوسف حدثنا سفيان عن هشام عن محمد بن سيرين عن شريح في امرأة تركت زوجها وأمها وأختها لأبيها وأمها وأختها لأبيها وإخوتها لأمها جعلها من ستة ثم رفعها فبلغت عشرة للزوج النصف ثلاثة أسهم وللأخت من الأب والأم النصف ثلاثة أسهم وللأم السدس سهم وللإخوة من الأم الثلث سهمان وللأخت من الأب سهم تكملة الثلثين "
"2770"," حدثنا محمد بن عيينة عن علي بن مسهر عن أشعث عن الشعبي أن عليا وزيدا كانا لا يحجبان بالكفار ولا بالمملوكين ولا يورثانهم شيئا وكان عبد الله يحجب بالكفار وبالمملوكين ولا يورثهم "
"2771"," حدثنا سليمان بن حرب حدثنا شعبة عن الحكم عن إبراهيم أن عليا وزيدا قالا المملوكون وأهل الكتاب لا يحجبون ولا يرثون وقال عبد الله يحجبون ولا يرثون "
"2772"," أخبرنا يزيد بن هارون أخبرنا يحيى عن سعيد أن عمر كان كتب ميراث الجد حتى إذا طعن دعا به فمحاه ثم قال سترون رأيكم فيه "
"2773"," أخبرنا يزيد أخبرنا أشعث عن ابن سيرين قال قلت لعبيدة حدثني عن الجد فقال إني لأحفظ في الجد ثمانين قضية مختلفة "
"2774"," أخبرنا أبو غسان حدثنا إسرائيل عن أبي إسحق عن عبيد بن عمرو الخارفي عن علي قال أتاه رجل فسأله عن فريضة فقال إن لم يكن فيها جد فهاتها "
"2775"," حدثنا محمد بن يوسف حدثنا سفيان عن أبي إسحق عن عبيد بن عمرو قال جاء رجل إلى علي فسأله عن فريضة فقال إن لم يكن فيها جد فهاتها "
"2776"," حدثنا محمد بن يوسف حدثنا سفيان عن أيوب السختياني عن سعيد بن جبير عن رجل من مراد سمع عليا يقول من سره أن يتقحم جراثيم جهنم فليقض بين الجد والإخوة "
"2777"," أخبرنا مسلم بن إبراهيم حدثنا وهيب حدثنا خالد عن أبي نضرة عن أبي سعيد الخدري ح وعن عكرمة أن أبا بكر الصديق جعل الجد أبا "
"2778"," حدثنا محمد بن يوسف حدثنا سفيان عن سليمان الشيباني عن كردوس عن أبي موسى عن أبي بكر الصديق أنه جعل الجد أبا "
"2779"," حدثنا أحمد بن عبد الله حدثنا أبو شهاب عن الشيباني عن أبي بردة بن أبي موسى عن كردوس عن أبي موسى أن أبا بكر جعل الجد أبا "
"2780"," أخبرنا الأسود بن عامر حدثنا شعبة عن عمرو بن مرة عن أبي بردة عن مروان عن عثمان أن أبا بكر كان يجعل الجد أبا "
"2781"," حدثنا عبيد الله بن موسى ومحمد بن يوسف عن إسرائيل عن أبي إسحق عن أبي بردة قال لقيت مروان بن الحكم بالمدينة فقال يا ابن أبي موسى ألم أخبر أن الجد لا ينزل فيكم منزلة الأب وأنت لا تنكر قال قلت ولو كنت أنت لم تنكر قال مروان فأنا أشهد على عثمان بن عفان أنه شهد على أبي بكر أنه جعل الجد أبا إذا لم يكن دونه أب "
"2782"," حدثنا الأسود بن عامر أخبرنا شعبة عن خالد الحذاء عن أبي نضرة وعن عكرمة عن ابن عباس أن أبا بكر كان يجعل الجد أبا "
"2783"," حدثنا مسلم بن إبراهيم حدثنا وهيب حدثنا أيوب عن عكرمة عن ابن عباس قال جعله الذي قال رسول الله صلى الله عليه وسلم لو كنت متخذا أحدا خليلا لاتخذته خليلا ولكن أخوة الإسلام أفضل يعني أبا بكر جعله أبا يعني الجد "
"2784"," حدثنا مسلم حدثنا وهيب حدثنا أيوب عن ابن أبي مليكة عن ابن الزبير أن أبا بكر جعل الجد أبا "
"2785"," حدثنا يزيد بن هارون أخبرنا الأشعث عن الحسن قال إن الجد قد مضت سنته وإن أبا بكر جعل الجد أبا ولكن الناس تحيروا "
"2786"," أخبرنا محمد بن عيينة عن علي بن مسهر عن عاصم عن الشعبي قال إن أول جد ورث في الإسلام عمر "
"2787"," حدثنا أبو نعيم حدثنا حسن عن عاصم عن الشعبي قال أول جد ورث في الإسلام عمر فأخذ ماله فأتاه علي وزيد فقالا ليس لك ذاك إنما أنت كأحد الأخوين "
"2788"," حدثنا عبيد الله بن موسى عن عيسى الحناط عن الشعبي قال كان عمر يقاسم بالجد مع الأخ والأخوين فإذا زادوا أعطاه الثلث وكان يعطيه مع الولد السدس "
"2789"," حدثنا مسلم بن إبراهيم حدثنا وهيب حدثنا هشام بن عروة عن أبيه عن مروان بن الحكم أن عمر بن الخطاب لما طعن استشارهم في الجد فقال إني كنت رأيت في الجد رأيا فإن رأيتم أن تتبعوه فاتبعوه فقال له عثمان إن نتبع رأيك فإنه رشد وإن نتبع رأي الشيخ فلنعم ذو الرأي كان "
"2790"," أخبرنا محمد بن عيينة عن علي بن مسهر عن الشيباني عن الشعبي قال كتب ابن عباس إلى علي وابن عباس بالبصرة إني أتيت بجد وستة إخوة فكتب إليه علي أن أعط الجد سبعا ولا تعطه أحدا بعده "
"2791"," حدثنا أبو نعيم حدثنا حسن عن إسمعيل عن الشعبي في ستة إخوة وجد قال أعط الجد السدس قال أبو محمد كأنه يعني عليا الشعبي يرويه عن علي "
"2792"," حدثنا سليمان بن حرب حدثنا شعبة عن عمرو بن مرة عن عبد الله بن سلمة أن عليا كان يجعل الجد أخا حتى يكون سادسا "
"2793"," أخبرنا أبو النعمان حدثنا وهيب حدثنا يونس عن الحسن أن عليا كان يشرك الجد مع الإخوة إلى السدس "
"2794"," حدثنا هاشم بن القاسم حدثنا شعبة عن عمرو بن مرة عن عبد الله بن سلمة قال كان علي يشرك بين الجد والإخوة حتى يكون سادسا "
"2795"," حدثنا محمد بن يوسف حدثنا سفيان عن الأعمش عن إبراهيم قال كان علي يشرك الجد إلى ستة مع الإخوة يعطي كل صاحب فريضة فريضته ولا يورث أخا لأم مع جد ولا أختا لأم ولا يزيد الجد مع الولد على السدس إلا أن يكون غيره ولا يقاسم بأخ لأب مع أخ لأب وأم وإذا كانت أخت لأب وأم وأخ لأب أعطى الأخت النصف والنصف الآخر بين الجد والأخ نصفين وإذا كانوا إخوة وأخوات شركهم مع الجد إلى السدس "
"2796"," حدثنا محمد بن يوسف عن سفيان عن العبسي عن عبد الرحمن بن معقل قال سئل ابن عباس عن الجد فقال أي أب لك أكبر فقلت أنا آدم قال ألم تسمع إلى قول الله تعالى { يا بني آدم }"
"2797"," أخبرنا محمد بن يوسف حدثنا سفيان عن إسمعيل بن سميع عن رجل عن ابن عباس قال لوددت أني والذين يخالفوني في الجد تلاعنا أينا أسوأ قولا "
"2798"," حدثنا مسلم بن إبراهيم حدثنا وهيب حدثنا ابن طاوس عن أبيه عن ابن عباس أنه جعل الجد أبا "
"2799"," أخبرنا أبو نعيم حدثنا زهير عن أبي إسحق قال دخلت على شريح وعنده عامر وإبراهيم وعبد الرحمن بن عبد الله في فريضة امرأة منا العالية تركت زوجها وأمها وأخاها لأبيها وجدها فقال لي هل من أخت قلت لا قال هل من أخت قلت لا قال للبعل الشطر وللأم الثلث قال فجهدت على أن يجيبني فلم يجبني إلا بذلك فقال إبراهيم وعامر وعبد الرحمن بن عبد الله ما جاء أحد بفريضة أعضل من فريضة جئت بها قال فأتيت عبيدة السلماني وكان يقال ليس بالكوفة أحد أعلم بفريضة من عبيدة والحارث الأعور وكان عبيدة يجلس في المسجد فإذا وردت على شريح فريضة فيها جد رفعهم إلى عبيدة ففرض فسألته فقال إن شئتم نبأتكم بفريضة عبد الله بن مسعود في هذا جعل للزوج ثلاثة أسهم النصف وللأم ثلث ما بقي السدس من رأس المال وللأخ سهم وللجد سهم قال أبو إسحق الجد أبو الأب "
"2800"," أخبرنا أبو النعمان حدثنا وهيب حدثنا يونس عن الحسن أن زيدا كان يشرك الجد مع الإخوة إلى الثلث "
"2801"," حدثنا عمر بن حفص بن غياث حدثنا أبي حدثنا الأعمش عن إبراهيم عن زيد بن ثابت أنه كان يقاسم بالجد مع الإخوة إلى الثلث ثم لا ينقصه "
"2802"," حدثنا سعيد بن المغيرة عن عيسى بن يونس عن إسمعيل قال قال عمر خذ من أمر الجد ما اجتمع الناس عليه قال أبو محمد يعني قول زيد "
"2803"," حدثنا سعيد بن عامر عن همام عن قتادة أن زيد بن ثابت قال في أخت وأم وزوج وجد قال جعلها من سبع وعشرين للأم ستة وللزوج تسعة وللجد ثمانية وللأخت أربعة "
"2804"," أخبرنا يزيد بن هارون حدثنا الأشعث عن ابن سيرين عن ابن مسعود قال إن أول جدة أطعمت في الإسلام سهما أم أب وابنها حي "
"2805"," حدثنا أبو نعيم حدثنا شريك عن ليث عن طاوس عن ابن عباس أن النبي صلى الله عليه وسلم أطعم جدة سدسا "
"2806"," حدثنا أبو نعيم حدثنا سفيان عن ابن جريج عن إبراهيم بن ميسرة عن سعيد بن المسيب أن عمر ورث جدة مع ابنها "
"2807"," حدثنا حجاج بن منهال حدثنا شعبة أخبرني منصور بن المعتمر قال سمعت إبراهيم قال أطعم رسول الله صلى الله عليه وسلم ثلاث جدات سدسا قال قلت لإبراهيم من هنه قال جدتاك من قبل أبيك وجدتك من قبل أمك "
"2808"," حدثنا حجاج بن منهال حدثنا يزيد بن إبراهيم قال أنبأني الحسن قال ترث الجدة وابنها حي "
"2809"," حدثنا سليمان بن حرب حدثنا حماد بن سلمة عن داود عن الشعبي قال لا ترث أم أب الأم ابنها الذي تدلي به لا يرث فكيف ترث هي "
"2810"," أخبرنا أبو معمر عن إسمعيل ابن علية عن سلمة بن علقمة عن حميد بن هلال عن أبي الدهماء عن عمران بن حصين قال ترث الجدة وابنها حي "
"2811"," أخبرنا يزيد بن هارون أخبرنا الأشعث عن الزهري قال جاءت إلى أبي بكر جدة أم أب أو أم أم فقالت إن ابن ابني أو ابن ابنتي توفي وبلغني أن لي نصيبا فما لي فقال أبو بكر ما سمعت رسول الله صلى الله عليه وسلم قال فيها شيئا وسأسأل الناس فلما صلى الظهر قال أيكم سمع رسول الله صلى الله عليه وسلم قال في الجدة شيئا فقال المغيرة بن شعبة أنا قال ماذا قال أعطاها رسول الله صلى الله عليه وسلم سدسا قال أيعلم ذاك أحد غيرك فقال محمد بن مسلمة صدق فأعطاها أبو بكر السدس فجاءت إلى عمر مثلها فقال ما أدري ما سمعت من رسول الله صلى الله عليه وسلم فيها شيئا وسأسأل الناس فحدثوه بحديث المغيرة بن شعبة ومحمد بن مسلمة فقال عمر أيكما خلت به فلها السدس فإن اجتمعتما فهو بينكما "
"2812"," أخبرنا يزيد بن هارون حدثنا الأشعث عن الشعبي عن علي وزيد قالا إذا كانت الجدات سواء ورث ثلاث جدات جدتا أبيه أم أمه وأم أبيه وجدة أمه فإن كانت إحداهن أقرب فالسهم لذوي القربى "
"2813"," أخبرنا أبو نعيم حدثنا حسن عن أشعث عن الشعبي عن علي وزيد أنهما كانا لا يورثان الجدة أم الأب مع الأب "
"2814"," حدثنا سعيد بن المغيرة عن ابن المبارك عن معمر عن الزهري أن عثمان كان لا يورث الجدة وابنها حي "
"2815"," أخبرنا يزيد بن هارون أخبرنا الأشعث عن ابن سيرين عن ابن مسعود قال إن الجدات ليس لهن ميراث إنما هي طعمة أطعمنها والجدات أقربهن وأبعدهن سواء "
"2816"," أخبرنا حجاج بن منهال أخبرنا أبو عوانة عن المغيرة عن إبراهيم قال قال عبد الله ترث الجدة وابنها حي "
"2817"," أخبرنا يزيد بن هارون أخبرنا الأشعث عن الشعبي قال جئن أربع جدات يتساوقن إلى مسروق فألقى أم أب الأب وورث ثلاثا جدتي أبيه أم أمه وأم أبيه وجدة أمه "
"2818"," أخبرنا يزيد بن هارون أخبرنا شريك عن الأعمش عن إبراهيم عن عبد الله في ابنة وابنة ابن قال النصف والسدس وما بقي فرد على البنت "
"2819"," حدثنا محمد بن عيسى حدثنا جرير عن منصور عن إبراهيم عن علقمة عن عبد الله أنه أتي في إخوة لأم وأم فأعطى الإخوة من الأم الثلث والأم سائر المال وقال الأم عصبة من لا عصبة له "
"2820"," حدثنا أبو نعيم حدثنا حسن عن أبيه قال سألت الشعبي عن رجل مات وترك ابنته لا يعلم له وارث غيرها قال لها المال كله "
"2821"," حدثنا محمد بن يوسف حدثنا سفيان عن محمد بن سالم عن الشعبي أن ابن مسعود كان لا يرد على أخ لأم مع أم ولا على جدة إذا كان معها غيرها من له فريضة ولا على ابنة ابن مع ابنة الصلب ولا على امرأة وزوج وكان علي يرد على كل ذي سهم إلا المرأة والزوج "
"2822"," أخبرنا محمد حدثنا سفيان قال أخبرني محمد بن سالم عن خارجة بن زيد عن زيد بن ثابت أنه أتي في ابنة أو أخت فأعطاها النصف وجعل ما بقي في بيت المال و قال يزيد بن هارون عن محمد بن سالم عن الشعبي عن خارجة "
"2823"," أخبرنا محمد بن عيينة عن علي بن مسهر عن سعيد عن أبي معشر عن إبراهيم عن عبد الله قال في ابن الملاعنة قال ميراثه لأمه "
"2824"," أخبرنا معاذ بن هانئ حدثنا إبراهيم بن طهمان قال سمعت رجلا سأل عطاء بن أبي رباح عن ولد المتلاعنين لمن ميراثه قال لأمه وأهلها "
"2825"," أخبرنا أبو نعيم حدثنا حسن عن أبي سهل عن الشعبي قال قال علي في ابن الملاعنة ترك أخاه لأمه وأمه لأخيه السدس ولأمه الثلث ثم يرد عليهم فيصير للأخ الثلث وللأم الثلثان و قال ابن مسعود لأخيه السدس وما بقي فللأم "
"2826"," أخبرنا أبو نعيم حدثنا حسن عن أبي سهل عن الشعبي في ابن الملاعنة ترك ابن أخ وجدا قال المال لابن الأخ "
"2827"," حدثنا محمد بن عيسى حدثنا سالم بن نوح عن عمر بن عامر عن قتادة عن سعيد بن المسيب عن زيد بن ثابت في ميراث ابن الملاعنة لأمه الثلث والثلثان لبيت المال "
"2828"," حدثنا محمد بن عيسى حدثنا سالم بن نوح عن عمر بن عامر عن حماد عن إبراهيم عن عبد الله قال ميراثه لأمه تعقل عنه عصبة أمه و قال قتادة عن الحسن لأمه الثلث وبقية المال لعصبة أمه "
"2829"," أخبرنا حجاج بن منهال حدثنا حماد بن سلمة أخبرنا قتادة أن عليا وابن مسعود قالا في ولد ملاعنة ترك جدته وإخوته لأمه قال للجدة الثلث وللإخوة الثلثان و قال زيد بن ثابت للجدة السدس وللإخوة للأم الثلث وما بقي فلبيت المال "
"2830"," حدثنا حجاج حدثنا حماد أخبرنا يونس وحميد عن الحسن قال ترثه أمه يعني ابن الملاعنة "
"2831"," أخبرنا حجاج حدثنا حماد حدثنا حجاج أن النخعي والشعبي قالا ترثه أمه "
"2832"," أخبرنا محمد بن يوسف حدثنا سفيان عن داود بن أبي هند عن عبد الله بن عبيد بن عمير قال كتبت إلى أخ لي من بني زريق أسأله لمن قضى النبي صلى الله عليه وسلم في ابن الملاعنة فكتب إلي أن النبي صلى الله عليه وسلم قضى به لأمه هي بمنزلة أمه وأبيه و قال سفيان المال كله للأم هي بمنزلة أبيه وأمه "
"2833"," أخبرنا محمد حدثنا سفيان عن هشام عن الحسن في ابن الملاعنة ترك أمه وعصبة أمه قال الثلث لأمه وما بقي فلعصبة أمه "
"2834"," أخبرنا عبيد الله بن موسى عن ابن أبي ليلى عن عامر عن علي وعبد الله في ابن الملاعنة قالا عصبته عصبة أمه "
"2835"," حدثنا أبو الوليد الحلبي موسى بن خالد حدثنا معتمر عن يونس عن الحسن أنه كان يقول ميراث ولد الملاعنة لأمه قلت فإن كان له أخ من أمه قال له السدس "
"2836"," حدثنا أبو المغيرة حدثنا الأوزاعي حدثنا الزهري قال ولد الملاعنة لأمه ترث فريضتها منه وسائر ذلك في بيت المال "
"2837"," أخبرنا عبيد الله بن موسى عن موسى بن عبيدة عن نافع عن ابن عمر قال إذا تلاعنا فرق بينهما ولم يجتمعا ودعي الولد لأمه يقال ابن فلانة هي عصبته يرثها وترثه ومن دعاه لزنية جلد "
"2838"," حدثنا معاذ بن هانئ حدثنا إبراهيم بن طهمان حدثنا الشيباني عن الشعبي في ولد المتلاعنين أنه ترثه عصبة أمه وهم يعقلون عنه "
"2839"," حدثنا سهل بن حماد أخبرنا همام عن قتادة عن عزرة عن سعيد بن جبير عن ابن عباس في ولد الملاعنة هو الذي لا أب له ترثه أمه وإخوته من أمه وعصبة أمه فإن قذفه قاذف جلد قاذفه "
